"","x"
"592","JADE2..23338."
"593","ZIC2..7546."
"594","LCP2..3937."
"595","TRIT1..54802."
"596","ADRB1..153."
"597","GUCA2B..2981."
"598","CUL7..9820."
"599","CTNNA1..1495."
"600","PHKA2..5256."
"601","CNTLN..54875."
"602","EPHA3..2042."
"603","HSPA5..3309."
"604","DSG2..1829."
"605","GEMIN8..54960."
"606","OFD1..8481."
"607","GPM6B..2824."
"608","MAGEC2..51438."
"609","PREX2..80243."
"610","WDR37..22884."
"611","YTHDC2..64848."
"612","CTPS2..56474."
"613","ATP6V1H..51606."
"614","POLR2B..5431."
"615","FAM214A..56204."
"616","ARAP2..116984."
"617","TPR..7175."
"618","CP..1356."
"619","KATNIP..23247."
"620","DTNBP1..84062."
"621","XK..7504."
"622","ANO2..57101."
"623","C12orf4..57102."
"624","SCML1..6322."
"625","WWC3..55841."
"626","ARHGAP6..395."
"627","FAM184B..27146."
"628","MAP4..4134."
"629","GOPC..57120."
"630","ROS1..6098."
"631","USP28..57646."
"632","HDAC9..9734."
"633","TSPAN17..26262."
"634","NOP16..51491."
"635","CC2D2A..57545."
"636","RRM2B..50484."
"637","ZNF800..168850."
"638","TNFRSF17..608."
"639","SNX29..92017."
"640","LMO3..55885."
"641","MRPS10..55173."
"642","GUCA1A..2978."
"643","RSF1..51773."
"644","VPS13D..55187."
"645","CELF2..10659."
"646","FAM120A..23196."
"647","R3HDM1..23518."
"648","COL9A2..1298."
"649","KITLG..4254."
"650","ERCC8..1161."
"651","ADAMTS6..11174."
"652","H6PD..9563."
"653","VAMP3..9341."
"654","PER3..8863."
"655","UTS2..10911."
"656","TNFRSF9..3604."
"657","EPN3..55040."
"658","LTBP1..4052."
"659","RCN1..5954."
"660","ELN..2006."
"661","RFC2..5982."
"662","ARID1B..57492."
"663","CLPTM1L..81037."
"664","NEDD4L..23327."
"665","FOXP3..50943."
"666","PPP1R3F..89801."
"667","HEXB..3074."
"668","PTCD2..79810."
"669","NEXMIF..340533."
"670","JKAMP..51528."
"671","DKK3..27122."
"672","ARHGEF5..7984."
"673","NFE2L3..9603."
"674","MCUR1..63933."
"675","LIMA1..51474."
"676","LETMD1..25875."
"677","SLC4A8..9498."
"678","LAMC3..10319."
"679","PTGER3..5733."
"680","TNIP3..79931."
"681","MAPK9..5601."
"682","COL23A1..91522."
"683","BCAR1..9564."
"684","FAM160A2..84067."
"685","HERPUD1..9709."
"686","HOMER3..9454."
"687","RAD51..5888."
"688","POLQ..10721."
"689","PIK3CB..5291."
"690","CYBA..1535."
"691","THOC3..84321."
"692","HEBP2..23593."
"693","MPHOSPH9..10198."
"694","PLEKHA5..54477."
"695","PRSS8..5652."
"696","SIKE1..80143."
"697","RRP12..23223."
"698","FNIP2..57600."
"699","MSMO1..6307."
"700","TTC17..55761."
"701","ALX4..60529."
"702","FSTL4..23105."
"703","FOXN3..1112."
"704","METTL24..728464."
"705","AKR7A2..8574."
"706","MRTO4..51154."
"707","NNAT..4826."
"708","USE1..55850."
"709","MCF2L2..23101."
"710","NRIP2..83714."
"711","LAMA3..3909."
"712","AP5M1..55745."
"713","ANAPC4..29945."
"714","KCNQ1..3784."
"715","TRAPPC3..27095."
"716","THRAP3..9967."
"717","PHPT1..29085."
"718","ENTPD2..954."
"719","LY75..4065."
"720","ARID4B..51742."
"721","OPN3..23596."
"722","SDCCAG8..10806."
"723","PTPRN..5798."
"724","HHAT..55733."
"725","KIF1B..23095."
"726","FOXC1..2296."
"727","TBC1D22A..25771."
"728","SYNE2..23224."
"729","PLEKHH1..57475."
"730","ATP9A..10079."
"731","SPO11..23626."
"732","CBLN4..140689."
"733","CHRDL2..25884."
"734","FAM168A..23201."
"735","RELT..84957."
"736","GALC..2581."
"737","NOP58..51602."
"738","SZRD1..26099."
"739","KCNH2..3757."
"740","CUL1..8454."
"741","FAM114A2..10827."
"742","CYFIP2..26999."
"743","TAB2..23118."
"744","GINM1..116254."
"745","EIF2AK2..5610."
"746","USP36..57602."
"747","KMT2C..58508."
"748","MCOLN3..55283."
"749","CCDC85A..114800."
"750","PUM2..23369."
"751","MRPL43..84545."
"752","ITIH4..3700."
"753","ITIH1..3697."
"754","HPF1..54969."
"755","ZFR..51663."
"756","ZNF280C..55609."
"757","NPFFR2..10886."
"758","PHF21B..112885."
"759","TRAF1..7185."
"760","RC3H2..54542."
"761","IL17RB..55540."
"762","TRAF3IP2..10758."
"763","GYG2..8908."
"764","DCBLD2..131566."
"765","SERPINB3..6317."
"766","SOAT1..6646."
"767","PKP2..5318."
"768","MSH4..4438."
"769","F7..2155."
"770","GDI2..2665."
"771","PRDM1..639."
"772","ATG5..9474."
